Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
178,28.134,0,3.696,0.031,0.000,3.696,0.017,-0.102,0.006,
178,28.135,2,3.914,1.585,0.006,3.579,-0.019,-0.023,-0.003,
178,28.135,5,3.866,0.040,-0.648,3.811,-0.017,-0.000,0.022,
179,28.290,4,3.864,0.019,1.036,3.722,0.038,-0.003,0.004,
179,28.290,0,3.695,0.031,0.000,3.695,0.002,0.089,0.006,
179,28.290,2,3.902,1.581,0.006,3.568,-0.031,-0.053,-0.004,
179,28.291,5,3.867,0.040,-0.648,3.812,-0.045,-0.005,0.020,
180,28.444,4,3.874,0.019,1.039,3.732,0.015,-0.003,0.012,
180,28.445,2,3.914,1.586,0.007,3.578,-0.018,-0.037,0.001,
180,28.445,0,3.691,0.031,0.001,3.691,0.035,0.126,0.002,
180,28.445,5,3.875,0.041,-0.649,3.820,-0.016,-0.020,0.022,
181,28.591,4,3.882,0.020,1.041,3.740,-0.012,0.006,0.015,
181,28.591,0,3.690,0.031,0.001,3.689,0.022,0.102,0.003,
181,28.591,2,3.910,1.584,0.007,3.575,-0.022,-0.041,-0.003,
181,28.591,5,3.870,0.041,-0.648,3.815,-0.007,-0.013,0.022,
182,28.749,4,3.880,0.019,1.041,3.738,-0.022,0.008,0.021,
182,28.749,0,3.694,0.031,0.001,3.694,0.064,0.102,-0.003,
182,28.749,2,3.914,1.585,0.007,3.578,-0.018,-0.036,-0.002,
182,28.750,5,3.869,0.041,-0.648,3.814,-0.005,-0.009,0.023,
183,28.908,4,3.862,0.019,1.035,3.721,0.054,-0.014,0.015,
183,28.908,2,3.914,1.585,0.006,3.579,-0.018,-0.029,-0.001,
183,28.909,0,3.689,0.031,0.001,3.689,-0.022,-0.122,0.005,
183,28.909,5,3.868,0.041,-0.648,3.813,-0.006,-0.001,0.023,
184,29.061,4,3.841,0.020,1.030,3.700,0.086,-0.023,-0.006,
184,29.062,0,3.699,0.031,0.001,3.698,0.026,0.107,0.000,
184,29.062,2,3.906,1.582,0.007,3.571,-0.026,-0.045,-0.002,
184,29.062,5,3.870,0.041,-0.648,3.815,-0.002,-0.003,0.023,
185,29.206,4,3.876,0.019,1.040,3.734,0.003,0.002,0.017,
185,29.207,0,3.696,0.031,0.001,3.696,0.034,0.100,0.002,
185,29.207,2,3.905,1.582,0.007,3.571,-0.024,-0.043,-0.001,
185,29.207,5,3.869,0.041,-0.648,3.814,-0.013,-0.011,0.022,
186,29.361,4,3.876,0.020,1.040,3.734,0.027,0.005,0.004,
186,29.361,0,3.698,0.031,0.001,3.698,0.027,0.100,0.003,
186,29.361,2,3.923,1.589,0.007,3.587,-0.028,-0.035,-0.003,
186,29.361,5,3.868,0.041,-0.647,3.813,0.008,0.001,0.025,
187,29.519,4,3.856,0.020,1.034,3.714,0.027,-0.015,0.007,
187,29.520,0,3.695,0.031,0.001,3.695,0.022,0.117,0.003,
187,29.520,2,3.931,1.592,0.008,3.594,-0.015,-0.023,0.003,
187,29.520,5,3.868,0.041,-0.647,3.813,-0.000,-0.004,0.024,
188,29.674,4,3.878,0.026,1.019,3.741,0.055,-0.017,0.004,
188,29.674,2,3.915,1.592,-0.014,3.577,-0.016,-0.031,0.004,
188,29.675,0,3.698,0.038,-0.021,3.698,-0.069,0.040,0.010,
188,29.675,5,3.864,0.048,-0.670,3.805,-0.052,-0.008,0.017,
189,29.823,4,3.895,0.021,1.041,3.753,0.036,-0.006,0.010,
189,29.824,0,3.693,0.033,-0.007,3.693,0.059,0.071,0.005,
189,29.824,2,3.929,1.592,-0.000,3.592,-0.012,-0.042,-0.003,
189,29.824,5,3.863,0.042,-0.657,3.807,-0.041,0.008,0.019,
190,29.979,4,3.878,0.018,1.039,3.736,0.033,0.003,0.018,
190,29.979,0,3.693,0.030,-0.001,3.693,0.063,-0.089,0.007,
190,29.979,2,3.909,1.582,0.006,3.574,-0.024,-0.030,-0.002,
190,29.980,5,3.863,0.039,-0.648,3.808,-0.054,-0.000,0.023,
191,30.143,4,3.859,0.015,1.032,3.718,0.084,-0.036,0.001,
191,30.144,0,3.710,0.027,-0.001,3.710,0.037,0.004,0.005,
191,30.144,2,3.930,1.588,0.005,3.595,-0.019,-0.034,0.001,
191,30.145,5,3.869,0.036,-0.649,3.814,-0.044,-0.022,0.020,
192,30.301,4,3.868,-0.007,1.036,3.726,0.031,-0.005,0.013,
192,30.302,0,3.694,0.005,-0.001,3.694,-0.052,-0.079,0.001,
192,30.302,2,3.923,1.563,0.005,3.599,-0.022,-0.049,-0.000,
192,30.303,5,3.857,0.012,-0.648,3.802,-0.074,0.010,0.018,
193,30.462,4,3.837,-0.009,1.026,3.697,-0.077,0.591,0.047,
193,30.462,0,3.696,0.002,-0.002,3.696,0.098,0.060,-0.000,
193,30.463,2,3.927,1.563,0.004,3.602,-0.017,-0.055,-0.005,
193,30.463,5,3.865,0.011,-0.649,3.810,-0.053,-0.005,0.020,
194,30.621,4,3.877,0.001,1.036,3.736,0.036,-0.016,0.005,
194,30.621,2,3.925,1.573,0.003,3.596,-0.021,-0.036,0.008,
194,30.621,0,3.698,0.014,-0.004,3.698,-0.081,0.017,0.007,
194,30.622,5,3.862,0.023,-0.651,3.806,-0.068,-0.011,0.017,
195,30.783,4,3.878,-0.002,1.037,3.737,0.076,-0.008,-0.001,
195,30.783,2,3.925,1.570,0.005,3.597,-0.021,-0.026,0.004,
195,30.784,0,3.703,0.012,-0.003,3.703,-0.090,0.005,0.006,
195,30.784,5,3.848,0.021,-0.650,3.793,-0.102,0.005,0.019,
196,30.916,4,3.910,-0.003,1.045,3.767,0.016,0.006,0.017,
196,30.917,2,3.911,1.564,0.007,3.584,-0.022,-0.037,0.005,
196,30.917,0,3.711,0.011,-0.002,3.711,-0.057,0.004,0.002,
196,30.917,5,3.854,0.021,-0.648,3.799,-0.080,0.013,0.019,
197,31.070,4,3.878,-0.003,1.039,3.736,0.088,0.004,0.003,
197,31.071,2,3.923,1.569,0.008,3.595,-0.015,-0.046,0.003,
197,31.071,0,3.706,0.011,-0.001,3.706,-0.060,0.009,0.006,
197,31.072,5,3.850,0.021,-0.647,3.795,-0.074,0.017,0.022,
198,31.215,4,3.881,-0.003,1.038,3.740,0.061,-0.012,-0.002,
198,31.215,2,3.910,1.564,0.007,3.584,-0.019,-0.037,0.001,
198,31.216,0,3.710,0.011,-0.002,3.710,0.074,0.033,0.004,
198,31.216,5,3.857,0.021,-0.649,3.802,-0.053,0.015,0.024,
199,31.352,4,3.878,-0.003,1.036,3.737,0.039,-0.016,0.005,
199,31.352,2,3.919,1.567,0.006,3.592,-0.018,-0.038,0.002,
199,31.352,0,3.713,0.011,-0.003,3.713,0.041,-0.070,0.008,
199,31.353,5,3.863,0.021,-0.651,3.808,-0.025,-0.007,0.023,
200,31.480,4,3.891,-0.003,1.040,3.750,0.021,-0.011,0.006,
200,31.480,2,3.907,1.562,0.007,3.581,-0.025,-0.033,-0.001,
200,31.480,0,3.706,0.010,-0.003,3.706,0.083,0.050,0.006,
200,31.480,5,3.870,0.020,-0.651,3.815,-0.015,-0.006,0.025,
201,31.633,4,3.882,-0.003,1.038,3.741,0.072,-0.016,-0.003,
201,31.634,0,3.701,0.011,-0.002,3.701,-0.071,-0.058,0.002,
201,31.634,2,3.914,1.565,0.007,3.587,-0.017,-0.043,-0.000,
201,31.635,5,3.857,0.021,-0.649,3.802,-0.065,0.013,0.022,
202,31.774,4,3.860,-0.003,1.033,3.719,0.116,-0.009,-0.005,
202,31.775,2,3.910,1.564,0.007,3.584,-0.026,-0.035,0.001,
202,31.775,0,3.701,0.011,-0.002,3.701,0.103,-0.041,0.008,
202,31.775,5,3.850,0.021,-0.648,3.795,-0.062,0.003,0.023,
203,31.914,4,3.888,-0.003,1.040,3.747,0.035,-0.015,0.006,
203,31.914,0,3.709,0.011,-0.001,3.709,-0.073,0.034,0.005,
203,31.914,2,3.925,1.570,0.008,3.598,-0.013,-0.045,0.000,
203,31.915,5,3.846,0.021,-0.646,3.791,-0.057,0.017,0.026,
204,32.077,4,3.878,-0.003,1.036,3.738,0.046,-0.011,0.001,
204,32.078,0,3.707,0.010,-0.003,3.707,0.077,-0.083,0.008,
204,32.079,2,3.906,1.562,0.006,3.580,-0.033,-0.037,0.001,
204,32.079,5,3.853,0.020,-0.649,3.797,-0.040,-0.010,0.027,
205,32.222,4,3.876,-0.003,1.037,3.735,0.066,-0.022,0.004,
205,32.222,0,3.717,0.011,-0.002,3.717,-0.036,-0.062,0.003,
205,32.222,2,3.927,1.570,0.007,3.600,-0.017,-0.027,0.003,
205,32.223,5,3.862,0.021,-0.649,3.807,-0.044,0.008,0.026,
206,32.364,4,3.895,-0.004,1.040,3.754,0.047,-0.016,-0.000,
206,32.365,0,3.710,0.010,-0.005,3.710,0.084,0.019,0.003,
206,32.365,2,3.937,1.574,0.005,3.609,-0.020,-0.033,0.002,
206,32.366,5,3.871,0.020,-0.654,3.815,-0.064,-0.027,0.024,
207,32.510,4,3.915,-0.003,1.047,3.773,-0.014,-0.006,0.023,
207,32.510,0,3.711,0.011,-0.002,3.711,0.058,0.079,0.003,
207,32.511,2,3.929,1.571,0.007,3.602,-0.018,-0.038,-0.003,
207,32.511,5,3.869,0.021,-0.650,3.814,-0.055,0.009,0.025,
208,32.654,4,3.888,-0.003,1.040,3.746,0.059,-0.022,0.006,
208,32.654,2,3.934,1.573,0.008,3.606,-0.012,-0.045,0.001,
208,32.654,0,3.720,0.011,-0.002,3.720,-0.031,-0.023,0.004,
208,32.655,5,3.867,0.021,-0.649,3.812,-0.056,0.008,0.024,
209,32.799,4,3.909,-0.004,1.045,3.767,-0.003,-0.006,0.019,
209,32.799,2,3.913,1.565,0.007,3.587,-0.030,-0.035,0.004,
209,32.800,0,3.719,0.011,-0.002,3.719,0.054,-0.028,0.006,
209,32.800,5,3.866,0.021,-0.651,3.810,-0.034,0.017,0.027,
210,32.945,4,3.886,-0.003,1.039,3.745,0.047,-0.022,0.005,
210,32.945,2,3.912,1.564,0.006,3.585,-0.036,-0.024,0.003,
210,32.946,0,3.715,0.010,-0.003,3.715,0.079,-0.044,0.006,
210,32.947,5,3.875,0.020,-0.652,3.820,-0.035,0.002,0.026,
211,33.089,4,3.880,-0.003,1.037,3.739,0.064,-0.028,0.002,
211,33.090,0,3.719,0.011,-0.002,3.719,0.073,0.039,0.005,
211,33.090,2,3.912,1.564,0.007,3.586,-0.027,-0.031,-0.000,
211,33.090,5,3.875,0.021,-0.652,3.820,-0.058,0.006,0.025,
212,33.234,4,3.908,-0.004,1.045,3.766,-0.001,-0.006,0.018,
212,33.235,0,3.714,0.011,-0.002,3.714,0.069,0.064,0.002,
212,33.235,2,3.917,1.566,0.007,3.591,-0.028,-0.036,0.001,
212,33.235,5,3.861,0.021,-0.649,3.806,-0.056,0.024,0.025,
213,33.377,4,3.907,-0.004,1.045,3.765,0.010,-0.007,0.016,
213,33.377,0,3.720,0.011,-0.002,3.720,-0.009,-0.054,0.004,
213,33.378,2,3.923,1.569,0.007,3.596,-0.020,-0.048,-0.000,
213,33.378,5,3.873,0.021,-0.652,3.818,-0.050,0.003,0.027,
214,33.524,4,3.907,-0.004,1.044,3.765,-0.022,-0.004,0.021,
214,33.524,2,3.913,1.565,0.007,3.587,-0.021,-0.040,0.003,
214,33.525,0,3.715,0.011,-0.002,3.715,-0.069,0.034,0.006,
214,33.525,5,3.870,0.021,-0.651,3.815,-0.053,0.010,0.025,
215,33.666,4,3.883,-0.003,1.038,3.742,0.047,-0.023,0.006,
215,33.667,2,3.924,1.569,0.007,3.597,-0.019,-0.023,0.004,
215,33.668,0,3.712,0.011,-0.002,3.712,-0.070,-0.059,0.003,
215,33.669,5,3.868,0.021,-0.650,3.813,-0.072,0.009,0.023,
216,33.810,4,3.885,-0.003,1.038,3.744,0.056,-0.020,0.004,
216,33.810,2,3.916,1.566,0.007,3.589,-0.025,-0.051,0.000,
216,33.811,0,3.714,0.011,-0.002,3.714,0.055,0.064,0.004,
216,33.811,5,3.871,0.020,-0.651,3.815,-0.040,0.012,0.026,
217,33.966,4,3.878,-0.003,1.037,3.737,0.056,-0.027,0.004,
217,33.966,0,3.712,0.011,-0.002,3.712,-0.068,-0.056,0.004,
217,33.967,2,3.915,1.566,0.006,3.589,-0.028,-0.036,-0.000,
217,33.967,5,3.870,0.020,-0.651,3.815,-0.035,0.018,0.025,
218,34.110,4,3.886,-0.003,1.039,3.745,0.063,-0.024,0.003,
218,34.110,0,3.721,0.010,-0.002,3.721,0.065,0.007,0.004,
218,34.111,2,3.916,1.566,0.007,3.589,-0.026,-0.041,0.001,
218,34.111,5,3.874,0.021,-0.652,3.819,-0.047,0.000,0.025,
219,34.261,4,3.886,-0.003,1.039,3.744,0.046,-0.022,0.006,
219,34.261,2,3.915,1.565,0.007,3.588,-0.023,-0.038,0.002,
219,34.261,0,3.707,0.010,-0.002,3.707,0.081,0.074,0.004,
219,34.262,5,3.868,0.021,-0.651,3.813,-0.068,0.013,0.023,
220,34.430,4,3.880,-0.003,1.037,3.739,0.069,-0.025,-0.002,
220,34.430,0,3.715,0.011,-0.002,3.715,0.072,0.048,0.003,
220,34.430,2,3.916,1.566,0.007,3.589,-0.023,-0.046,-0.001,
220,34.431,5,3.876,0.021,-0.652,3.820,-0.042,0.017,0.027,
221,34.617,4,3.912,-0.004,1.046,3.769,0.007,-0.003,0.018,
221,34.617,2,3.919,1.567,0.007,3.592,-0.025,-0.039,0.004,
221,34.619,0,3.719,0.011,-0.002,3.719,-0.058,-0.059,0.003,
221,34.619,5,3.873,0.020,-0.652,3.818,-0.020,0.025,0.025,
222,34.792,4,3.894,-0.003,1.041,3.752,0.040,-0.015,0.007,
222,34.793,0,3.723,0.011,-0.002,3.723,0.045,0.056,0.004,
222,34.793,2,3.912,1.564,0.007,3.585,-0.026,-0.047,-0.001,
222,34.794,5,3.878,0.021,-0.653,3.823,-0.052,0.012,0.023,
223,34.943,4,3.906,-0.004,1.044,3.764,0.009,-0.011,0.018,
223,34.943,0,3.715,0.011,-0.002,3.715,0.078,0.062,0.004,
223,34.943,2,3.925,1.569,0.007,3.597,-0.017,-0.031,0.003,
223,34.944,5,3.875,0.021,-0.652,3.819,-0.058,0.015,0.024,
224,35.093,4,3.900,-0.003,1.043,3.758,0.039,-0.017,0.007,
224,35.093,0,3.713,0.011,-0.002,3.713,0.099,0.067,0.003,
224,35.094,2,3.917,1.566,0.007,3.590,-0.031,-0.039,-0.001,
224,35.094,5,3.874,0.021,-0.652,3.819,-0.058,0.012,0.025,
225,35.258,4,3.888,-0.003,1.039,3.747,0.062,-0.016,-0.001,
225,35.258,2,3.918,1.567,0.007,3.591,-0.030,-0.035,-0.000,
225,35.259,0,3.718,0.011,-0.002,3.718,0.068,0.049,0.003,
225,35.259,5,3.877,0.021,-0.652,3.822,-0.050,0.015,0.023,
226,35.411,4,3.884,-0.003,1.038,3.743,0.060,-0.023,0.003,
226,35.411,0,3.713,0.010,-0.002,3.713,0.092,0.051,0.004,
226,35.412,2,3.914,1.566,0.007,3.588,-0.033,-0.049,0.003,
226,35.412,5,3.875,0.021,-0.652,3.820,-0.046,0.009,0.025,
227,35.561,4,3.884,-0.003,1.038,3.743,0.052,-0.020,0.002,
227,35.561,0,3.715,0.011,-0.003,3.715,0.079,0.068,0.003,
227,35.561,2,3.914,1.566,0.007,3.587,-0.035,-0.044,-0.001,
227,35.562,5,3.878,0.021,-0.652,3.822,-0.039,0.005,0.028,
228,35.710,4,3.887,-0.003,1.039,3.746,0.058,-0.022,0.005,
228,35.710,0,3.715,0.011,-0.002,3.715,0.071,0.066,0.003,
228,35.711,2,3.924,1.569,0.007,3.597,-0.023,-0.037,-0.000,
228,35.711,5,3.864,0.021,-0.650,3.809,-0.082,0.022,0.020,
229,35.853,4,3.882,-0.003,1.038,3.741,0.066,-0.029,0.001,
229,35.854,2,3.919,1.567,0.007,3.592,-0.027,-0.041,0.001,
229,35.854,0,3.716,0.011,-0.002,3.716,0.074,0.052,0.003,
229,35.854,5,3.878,0.021,-0.652,3.823,-0.041,0.017,0.025,
230,36.014,4,3.888,-0.003,1.039,3.746,0.044,-0.019,0.006,
230,36.015,0,3.721,0.011,-0.002,3.721,0.058,0.011,0.005,
230,36.015,2,3.916,1.566,0.007,3.590,-0.039,-0.053,-0.002,
230,36.016,5,3.878,0.021,-0.652,3.822,-0.070,0.008,0.022,
231,36.173,4,3.887,-0.003,1.039,3.745,0.064,-0.024,0.004,
231,36.174,0,3.718,0.011,-0.002,3.718,-0.058,-0.054,0.001,
231,36.174,2,3.920,1.568,0.007,3.593,-0.026,-0.040,0.001,
231,36.175,5,3.879,0.021,-0.653,3.824,-0.055,0.005,0.026,
232,36.350,4,3.887,-0.003,1.039,3.745,0.043,-0.020,0.004,
232,36.350,2,3.917,1.566,0.007,3.590,-0.022,-0.043,0.001,
232,36.350,0,3.716,0.010,-0.002,3.716,0.074,0.057,0.005,
232,36.351,5,3.878,0.021,-0.653,3.823,-0.019,0.012,0.027,
233,36.550,4,3.893,-0.003,1.041,3.751,0.049,-0.018,0.005,
233,36.550,2,3.921,1.568,0.007,3.594,-0.022,-0.021,0.004,
233,36.551,0,3.714,0.011,-0.002,3.714,0.063,0.077,0.001,
233,36.552,5,3.878,0.021,-0.652,3.823,-0.040,0.009,0.026,
234,36.728,4,3.880,-0.003,1.037,3.739,0.076,-0.024,-0.001,
234,36.728,2,3.923,1.569,0.007,3.596,-0.027,-0.043,0.004,
234,36.728,0,3.712,0.011,-0.002,3.712,0.093,0.066,0.004,
234,36.728,5,3.872,0.021,-0.651,3.816,-0.072,0.017,0.020,
235,36.932,4,3.888,-0.003,1.039,3.747,0.045,-0.021,0.006,
235,36.932,0,3.715,0.011,-0.002,3.715,0.076,0.053,0.003,
235,36.932,2,3.922,1.568,0.007,3.594,-0.026,-0.034,0.003,
235,36.933,5,3.878,0.021,-0.652,3.822,-0.034,0.001,0.025,
236,37.099,4,3.906,-0.004,1.044,3.764,0.019,-0.010,0.015,
236,37.100,0,3.724,0.011,-0.002,3.724,0.056,-0.019,0.004,
236,37.100,2,3.917,1.567,0.007,3.590,-0.029,-0.037,-0.001,
236,37.100,5,3.870,0.021,-0.651,3.815,-0.053,0.018,0.025,
237,37.250,4,3.911,-0.004,1.046,3.769,0.000,0.000,0.019,
237,37.250,2,3.915,1.565,0.007,3.588,-0.018,-0.022,0.005,
237,37.250,0,3.720,0.010,-0.002,3.720,0.084,0.013,0.003,
237,37.250,5,3.878,0.021,-0.652,3.823,-0.057,0.002,0.023,
238,37.399,4,3.894,-0.003,1.040,3.752,-0.044,-0.035,0.006,
238,37.399,0,3.714,0.011,-0.002,3.714,0.064,0.071,0.004,
238,37.399,2,3.922,1.568,0.007,3.594,-0.024,-0.029,0.002,
238,37.400,5,3.881,0.021,-0.653,3.825,-0.049,0.011,0.023,
239,37.557,4,3.884,-0.003,1.038,3.743,0.042,-0.020,0.004,
239,37.557,2,3.923,1.569,0.007,3.595,-0.022,-0.038,0.002,
239,37.557,0,3.718,0.011,-0.002,3.718,-0.073,-0.056,0.002,
239,37.558,5,3.876,0.021,-0.652,3.821,-0.049,0.010,0.026,
240,37.704,4,3.887,-0.003,1.039,3.745,0.055,-0.022,0.003,
240,37.705,0,3.718,0.011,-0.002,3.718,0.071,0.059,0.006,
240,37.705,2,3.918,1.567,0.007,3.591,-0.029,-0.041,-0.002,
240,37.705,5,3.880,0.021,-0.653,3.824,-0.033,0.006,0.027,
241,37.850,4,3.909,-0.004,1.045,3.767,0.010,-0.000,0.016,
241,37.851,2,3.922,1.569,0.007,3.595,-0.026,-0.026,0.004,
241,37.851,0,3.715,0.011,-0.002,3.715,0.081,0.045,0.004,
241,37.851,5,3.883,0.021,-0.653,3.827,-0.021,0.009,0.027,
242,38.003,4,3.878,-0.003,1.037,3.737,0.051,-0.031,0.004,
242,38.003,2,3.918,1.567,0.007,3.591,-0.030,-0.035,0.003,
242,38.003,0,3.716,0.010,-0.002,3.716,0.097,0.055,0.003,
242,38.004,5,3.874,0.021,-0.652,3.819,-0.052,0.014,0.025,
243,38.150,4,3.891,-0.003,1.040,3.749,0.037,-0.015,0.005,
243,38.150,2,3.920,1.568,0.007,3.593,-0.022,-0.034,0.002,
243,38.151,0,3.714,0.011,-0.002,3.714,0.082,0.073,0.004,
243,38.151,5,3.883,0.021,-0.653,3.828,-0.048,-0.004,0.025,
244,38.299,4,3.891,-0.003,1.040,3.750,0.043,-0.024,0.005,
244,38.299,0,3.715,0.011,-0.002,3.715,0.085,0.040,0.006,
244,38.300,2,3.918,1.567,0.007,3.591,-0.022,-0.024,0.002,
244,38.300,5,3.878,0.021,-0.652,3.823,-0.052,0.007,0.025,
245,38.436,4,3.885,-0.003,1.038,3.743,0.048,-0.024,0.005,
245,38.436,0,3.721,0.011,-0.002,3.721,0.077,0.014,0.004,
245,38.436,2,3.924,1.569,0.007,3.596,-0.023,-0.036,0.002,
245,38.437,5,3.876,0.021,-0.652,3.821,-0.048,0.011,0.024,
246,38.586,4,3.885,-0.003,1.039,3.744,0.044,-0.026,0.006,
246,38.587,2,3.925,1.569,0.007,3.597,-0.026,-0.035,0.004,
246,38.587,0,3.717,0.011,-0.002,3.717,-0.061,-0.059,0.002,
246,38.587,5,3.877,0.021,-0.652,3.821,-0.053,0.006,0.026,
247,38.732,4,3.889,-0.003,1.040,3.747,0.054,-0.019,0.004,
247,38.732,2,3.920,1.568,0.007,3.593,-0.024,-0.030,0.000,
247,38.732,0,3.717,0.011,-0.002,3.717,0.066,0.001,0.004,
247,38.733,5,3.871,0.020,-0.651,3.816,-0.043,0.012,0.029,
248,38.882,4,3.886,-0.003,1.039,3.745,0.045,-0.018,0.008,
248,38.882,2,3.925,1.569,0.007,3.598,-0.023,-0.039,-0.000,
248,38.883,0,3.722,0.011,-0.002,3.722,0.058,0.004,0.004,
248,38.883,5,3.872,0.021,-0.652,3.817,-0.015,0.027,0.026,
249,39.020,4,3.887,-0.003,1.039,3.746,0.053,-0.022,0.004,
249,39.021,2,3.920,1.568,0.007,3.593,-0.035,-0.039,0.002,
249,39.021,0,3.717,0.011,-0.002,3.717,0.087,0.054,0.002,
249,39.021,5,3.876,0.021,-0.652,3.820,-0.063,0.014,0.024,
250,39.176,4,3.889,-0.003,1.039,3.747,0.028,-0.020,0.005,
250,39.176,0,3.723,0.011,-0.002,3.723,0.067,-0.017,0.006,
250,39.177,2,3.915,1.566,0.007,3.588,-0.035,-0.026,0.004,
250,39.177,5,3.879,0.021,-0.653,3.824,-0.058,0.005,0.024,
251,39.328,4,3.885,-0.003,1.038,3.743,0.053,-0.023,0.003,
251,39.329,0,3.724,0.011,-0.002,3.724,-0.027,-0.031,0.003,
251,39.329,2,3.921,1.568,0.007,3.594,-0.025,-0.040,-0.000,
251,39.330,5,3.878,0.021,-0.652,3.823,-0.032,0.018,0.027,
252,39.478,4,3.922,-0.004,1.048,3.780,-0.010,0.005,0.022,
252,39.479,2,3.922,1.568,0.007,3.595,-0.017,-0.009,0.005,
252,39.479,0,3.720,0.011,-0.002,3.720,0.080,0.031,0.002,
252,39.479,5,3.871,0.021,-0.651,3.816,-0.053,0.016,0.025,
253,39.627,4,3.888,-0.003,1.040,3.747,0.043,-0.022,0.007,
253,39.627,2,3.926,1.570,0.007,3.598,-0.023,-0.040,0.000,
253,39.627,0,3.714,0.011,-0.002,3.714,0.069,0.062,0.004,
253,39.628,5,3.871,0.021,-0.651,3.816,-0.069,0.019,0.023,
254,39.775,4,3.895,-0.003,1.041,3.753,0.047,-0.014,0.005,
254,39.775,0,3.711,0.010,-0.002,3.711,0.101,0.061,0.003,
254,39.776,2,3.921,1.568,0.007,3.593,-0.027,-0.051,-0.002,
254,39.776,5,3.878,0.021,-0.652,3.823,-0.049,0.011,0.027,
255,39.928,4,3.888,-0.003,1.039,3.746,0.053,-0.017,0.006,
255,39.929,2,3.922,1.568,0.007,3.595,-0.021,-0.048,0.003,
255,39.929,0,3.724,0.010,-0.002,3.724,0.067,0.029,0.003,
255,39.929,5,3.871,0.021,-0.651,3.816,-0.057,0.019,0.024,
256,40.072,4,3.906,-0.004,1.044,3.763,0.034,-0.002,0.010,
256,40.072,2,3.925,1.570,0.007,3.598,-0.017,-0.020,-0.000,
256,40.072,0,3.718,0.011,-0.002,3.718,-0.053,-0.043,0.004,
256,40.073,5,3.870,0.021,-0.651,3.815,-0.057,0.028,0.025,
257,40.218,4,3.911,-0.004,1.045,3.769,-0.011,-0.005,0.021,
257,40.218,2,3.923,1.569,0.007,3.596,-0.022,-0.032,0.003,
257,40.219,0,3.718,0.010,-0.002,3.718,0.084,0.035,0.002,
257,40.219,5,3.876,0.021,-0.652,3.821,-0.035,0.019,0.027,
258,40.368,4,3.886,-0.003,1.039,3.744,0.062,-0.019,0.003,
258,40.369,0,3.717,0.011,-0.002,3.717,-0.078,-0.063,0.005,
258,40.369,2,3.916,1.566,0.007,3.589,-0.025,-0.046,0.000,
258,40.369,5,3.882,0.021,-0.653,3.826,-0.041,0.005,0.025,
259,40.519,4,3.893,-0.003,1.041,3.751,0.046,-0.013,0.007,
259,40.519,0,3.720,0.011,-0.002,3.720,0.077,0.029,0.004,
259,40.520,2,3.919,1.567,0.007,3.592,-0.025,-0.037,0.002,
259,40.520,5,3.878,0.021,-0.653,3.823,-0.031,0.009,0.026,
260,40.666,4,3.911,-0.004,1.045,3.768,-0.004,-0.009,0.020,
260,40.666,0,3.720,0.011,-0.002,3.720,0.053,0.019,0.004,
260,40.666,2,3.922,1.569,0.007,3.595,-0.025,-0.032,0.000,
260,40.667,5,3.872,0.021,-0.651,3.816,-0.066,0.016,0.021,
261,40.803,4,3.912,-0.004,1.046,3.770,-0.001,-0.005,0.020,
261,40.803,0,3.722,0.011,-0.002,3.722,-0.025,-0.061,0.004,
261,40.804,2,3.917,1.566,0.007,3.590,-0.024,-0.051,-0.002,
261,40.804,5,3.877,0.020,-0.652,3.821,-0.019,0.018,0.027,
262,40.956,4,3.887,-0.003,1.039,3.745,0.046,-0.018,0.004,
262,40.956,0,3.715,0.011,-0.002,3.715,0.080,0.047,0.004,
262,40.956,2,3.921,1.568,0.007,3.594,-0.022,-0.041,-0.000,
262,40.957,5,3.879,0.021,-0.652,3.823,-0.055,0.010,0.025,
263,41.100,4,3.887,-0.003,1.039,3.745,0.057,-0.023,0.005,
263,41.101,0,3.721,0.011,-0.002,3.721,-0.042,-0.033,0.003,
263,41.101,2,3.920,1.568,0.007,3.593,-0.029,-0.043,0.004,
263,41.101,5,3.877,0.021,-0.652,3.822,-0.064,0.002,0.024,
264,41.249,4,3.888,-0.003,1.039,3.746,0.047,-0.020,0.005,
264,41.250,0,3.718,0.011,-0.002,3.718,0.065,0.053,0.003,
264,41.250,2,3.922,1.568,0.007,3.594,-0.021,-0.035,-0.001,
264,41.250,5,3.877,0.021,-0.652,3.822,-0.059,0.006,0.026,
265,41.393,4,3.889,-0.003,1.039,3.747,0.061,-0.019,0.001,
265,41.394,0,3.718,0.011,-0.002,3.718,0.057,0.029,0.004,
265,41.394,2,3.922,1.568,0.007,3.595,-0.020,-0.037,0.003,
265,41.394,5,3.874,0.021,-0.652,3.819,-0.039,0.015,0.026,
266,41.541,4,3.893,-0.003,1.040,3.751,0.022,-0.033,0.002,
266,41.542,2,3.917,1.566,0.007,3.590,-0.022,-0.039,0.001,
266,41.542,0,3.721,0.011,-0.002,3.721,0.060,-0.035,0.005,
266,41.542,5,3.880,0.021,-0.653,3.825,-0.027,0.007,0.026,
267,41.690,4,3.913,-0.004,1.046,3.770,-0.004,-0.007,0.020,
267,41.690,0,3.719,0.011,-0.002,3.719,0.076,-0.000,0.006,
