Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
263,42.623,5,3.851,0.003,-0.652,3.795,-0.093,0.021,0.034,
264,42.765,0,3.710,-0.014,-0.005,3.710,-0.109,0.057,0.022,
264,42.765,5,3.850,0.003,-0.652,3.795,-0.097,0.012,0.032,
265,42.905,0,3.708,-0.014,-0.005,3.708,-0.109,0.043,0.021,
265,42.906,5,3.847,0.003,-0.651,3.792,-0.106,0.024,0.033,
266,43.042,0,3.710,-0.014,-0.005,3.710,-0.106,0.053,0.022,
266,43.043,5,3.851,0.003,-0.652,3.796,-0.093,0.008,0.034,
267,43.189,0,3.705,-0.014,-0.005,3.705,-0.117,0.061,0.023,
267,43.190,5,3.851,0.003,-0.652,3.795,-0.093,0.013,0.034,
268,43.328,0,3.704,-0.014,-0.005,3.704,-0.110,0.061,0.025,
268,43.329,5,3.850,0.003,-0.652,3.795,-0.094,0.010,0.034,
269,43.466,0,3.709,-0.014,-0.005,3.709,-0.110,0.058,0.023,
269,43.467,5,3.849,0.003,-0.651,3.793,-0.099,0.014,0.032,
270,43.604,0,3.711,-0.014,-0.005,3.711,-0.105,0.039,0.022,
270,43.604,5,3.852,0.003,-0.652,3.796,-0.089,0.014,0.032,
271,43.747,0,3.706,-0.014,-0.005,3.706,0.098,-0.057,0.024,
271,43.748,5,3.850,0.003,-0.651,3.794,-0.092,0.013,0.034,
272,43.880,0,3.707,-0.014,-0.005,3.707,-0.113,0.050,0.023,
272,43.881,5,3.853,0.003,-0.652,3.797,-0.090,0.011,0.033,
273,44.024,0,3.700,-0.014,-0.005,3.700,-0.118,0.068,0.024,
273,44.024,5,3.851,0.003,-0.652,3.795,-0.090,0.018,0.035,
274,44.162,0,3.708,-0.014,-0.005,3.708,-0.108,0.045,0.023,
274,44.163,5,3.851,0.003,-0.652,3.795,-0.096,0.006,0.032,
275,44.304,0,3.702,-0.014,-0.005,3.702,-0.117,0.070,0.023,
275,44.305,5,3.858,0.003,-0.653,3.802,-0.074,-0.000,0.035,
276,44.444,0,3.711,-0.014,-0.005,3.711,0.067,-0.045,0.022,
276,44.444,5,3.851,0.003,-0.652,3.795,-0.097,0.012,0.033,
277,44.589,0,3.711,-0.014,-0.005,3.711,-0.104,0.034,0.020,
277,44.589,5,3.852,0.003,-0.652,3.796,-0.095,0.015,0.032,
278,44.723,0,3.705,-0.014,-0.005,3.705,0.103,-0.077,0.023,
278,44.723,5,3.851,0.003,-0.652,3.796,-0.091,0.013,0.034,
279,44.867,0,3.707,-0.014,-0.005,3.707,-0.120,0.047,0.020,
279,44.868,5,3.856,0.003,-0.653,3.801,-0.069,0.000,0.035,
280,45.004,0,3.710,-0.014,-0.005,3.710,0.073,-0.042,0.020,
280,45.005,5,3.859,0.003,-0.653,3.803,-0.071,0.006,0.034,
281,45.147,0,3.705,-0.014,-0.005,3.704,0.098,-0.061,0.021,
281,45.147,5,3.853,0.003,-0.652,3.798,-0.080,0.014,0.034,
282,45.287,0,3.705,-0.014,-0.005,3.705,-0.113,0.063,0.022,
282,45.287,5,3.846,0.003,-0.651,3.790,-0.105,0.022,0.033,
283,45.424,0,3.708,-0.014,-0.005,3.708,-0.104,0.036,0.022,
283,45.425,5,3.853,0.003,-0.652,3.798,-0.086,0.006,0.034,
284,45.560,0,3.713,-0.014,-0.005,3.713,-0.085,0.027,0.020,
284,45.561,5,3.852,0.003,-0.652,3.796,-0.082,0.007,0.033,
285,45.700,0,3.710,-0.014,-0.005,3.710,-0.100,0.044,0.022,
285,45.701,5,3.850,0.003,-0.652,3.795,-0.091,0.019,0.035,
286,45.842,0,3.707,-0.014,-0.005,3.707,-0.113,0.056,0.024,
286,45.842,5,3.851,0.003,-0.652,3.795,-0.096,0.007,0.032,
287,45.979,0,3.705,-0.014,-0.005,3.704,-0.120,0.083,0.026,
287,45.980,5,3.849,0.003,-0.651,3.794,-0.095,0.018,0.033,
288,46.107,0,3.704,-0.014,-0.005,3.704,0.104,-0.077,0.025,
288,46.108,5,3.850,0.003,-0.651,3.794,-0.112,0.012,0.031,
289,46.249,0,3.707,-0.014,-0.005,3.707,-0.104,0.034,0.021,
289,46.250,5,3.853,0.003,-0.652,3.797,-0.089,0.001,0.033,
290,46.394,0,3.708,-0.014,-0.005,3.708,0.092,-0.053,0.021,
290,46.395,5,3.847,0.003,-0.651,3.791,-0.098,0.016,0.033,
291,46.551,0,3.706,-0.014,-0.005,3.706,-0.112,0.060,0.024,
291,46.552,5,3.856,0.003,-0.653,3.800,-0.081,0.014,0.035,
292,46.724,0,3.710,-0.014,-0.005,3.710,-0.096,0.014,0.020,
292,46.724,5,3.850,0.003,-0.651,3.794,-0.093,0.014,0.034,
293,46.891,0,3.706,-0.014,-0.005,3.706,-0.121,0.051,0.021,
293,46.892,5,3.847,0.003,-0.651,3.792,-0.100,0.021,0.034,
294,47.061,0,3.710,-0.014,-0.005,3.710,-0.101,0.052,0.021,
294,47.062,5,3.847,0.003,-0.651,3.792,-0.094,0.021,0.035,
295,47.222,0,3.705,-0.014,-0.005,3.705,-0.108,0.056,0.023,
295,47.222,5,3.849,0.003,-0.651,3.794,-0.092,0.022,0.035,
296,47.358,0,3.705,-0.014,-0.005,3.705,-0.112,0.066,0.022,
296,47.359,5,3.850,0.003,-0.652,3.794,-0.090,0.010,0.034,
297,47.501,0,3.704,-0.014,-0.005,3.704,0.091,-0.067,0.023,
297,47.502,5,3.850,0.003,-0.652,3.795,-0.093,0.023,0.035,
298,47.639,0,3.707,-0.014,-0.005,3.707,0.088,-0.066,0.023,
298,47.640,5,3.854,0.003,-0.652,3.799,-0.084,0.004,0.033,
299,47.775,0,3.707,-0.014,-0.005,3.707,-0.118,0.016,0.020,
299,47.775,5,3.850,0.003,-0.652,3.794,-0.095,0.015,0.034,
300,47.910,0,3.713,-0.014,-0.005,3.713,-0.080,0.017,0.019,
300,47.910,5,3.846,0.003,-0.651,3.791,-0.098,0.021,0.034,
301,48.068,0,3.701,-0.014,-0.005,3.701,-0.115,0.062,0.022,
301,48.068,5,3.858,0.003,-0.653,3.802,-0.067,0.004,0.037,
302,48.205,0,3.702,-0.014,-0.005,3.702,0.108,-0.061,0.024,
302,48.205,5,3.848,0.003,-0.651,3.792,-0.097,0.017,0.032,
303,48.360,0,3.704,-0.014,-0.005,3.704,-0.121,0.069,0.022,
303,48.361,5,3.850,0.003,-0.651,3.794,-0.091,0.014,0.034,
304,48.533,0,3.705,-0.014,-0.005,3.705,-0.120,0.068,0.023,
304,48.533,5,3.844,0.003,-0.651,3.788,-0.105,0.022,0.034,
305,48.709,0,3.703,-0.014,-0.005,3.703,-0.106,0.065,0.022,
305,48.709,5,3.846,0.003,-0.651,3.791,-0.107,0.019,0.032,
306,48.851,0,3.707,-0.014,-0.005,3.707,-0.109,0.061,0.023,
306,48.851,5,3.853,0.003,-0.652,3.797,-0.095,0.012,0.033,
307,48.989,0,3.703,-0.014,-0.005,3.703,-0.115,0.082,0.026,
307,48.989,5,3.849,0.003,-0.651,3.793,-0.094,0.020,0.035,
308,49.126,0,3.702,-0.014,-0.005,3.702,-0.128,0.078,0.024,
308,49.127,5,3.845,0.003,-0.651,3.790,-0.107,0.025,0.032,
309,49.282,0,3.706,-0.014,-0.005,3.706,-0.117,0.069,0.022,
309,49.283,5,3.852,0.003,-0.652,3.796,-0.097,0.020,0.034,
310,49.439,0,3.708,-0.014,-0.005,3.708,-0.115,0.044,0.022,
310,49.439,5,3.852,0.003,-0.652,3.797,-0.091,0.009,0.034,
311,49.586,0,3.702,-0.014,-0.005,3.702,0.110,-0.078,0.024,
311,49.587,5,3.845,0.003,-0.651,3.789,-0.100,0.023,0.034,
312,49.730,0,3.708,-0.014,-0.005,3.708,0.098,-0.049,0.021,
312,49.731,5,3.850,0.003,-0.651,3.794,-0.092,0.015,0.033,
313,49.864,0,3.705,-0.014,-0.005,3.705,-0.120,0.059,0.023,
313,49.864,5,3.851,0.003,-0.652,3.795,-0.094,0.011,0.033,
314,50.000,0,3.703,-0.014,-0.005,3.703,0.110,-0.073,0.024,
314,50.000,5,3.849,0.003,-0.651,3.793,-0.086,0.015,0.035,
315,50.138,0,3.706,-0.014,-0.005,3.706,0.097,-0.066,0.023,
315,50.139,5,3.850,0.003,-0.652,3.795,-0.090,0.011,0.032,
316,50.284,0,3.704,-0.014,-0.005,3.704,0.104,-0.069,0.023,
316,50.284,5,3.852,0.003,-0.652,3.797,-0.091,0.010,0.032,
317,50.417,0,3.707,-0.014,-0.005,3.707,0.088,-0.056,0.023,
317,50.417,5,3.855,0.003,-0.652,3.800,-0.079,0.001,0.033,
318,50.555,0,3.708,-0.014,-0.005,3.708,-0.111,0.044,0.021,
318,50.556,5,3.854,0.003,-0.652,3.799,-0.081,0.003,0.034,
319,50.699,0,3.701,-0.014,-0.005,3.701,-0.121,0.069,0.023,
319,50.700,5,3.855,0.003,-0.652,3.799,0.055,-0.352,0.058,
320,50.837,0,3.711,-0.014,-0.005,3.711,-0.095,0.024,0.020,
320,50.838,5,3.848,0.003,-0.651,3.792,-0.098,0.024,0.035,
321,50.971,0,3.702,-0.014,-0.005,3.702,-0.120,0.071,0.023,
321,50.971,5,3.847,0.003,-0.651,3.791,-0.102,0.020,0.033,
322,51.106,0,3.710,-0.014,-0.005,3.710,-0.103,0.054,0.023,
322,51.107,5,3.853,0.003,-0.652,3.797,-0.084,0.010,0.033,
323,51.258,0,3.702,-0.014,-0.005,3.702,-0.121,0.052,0.023,
323,51.258,5,3.854,0.003,-0.652,3.798,-0.082,0.009,0.034,
324,51.390,0,3.702,-0.014,-0.005,3.702,-0.113,0.077,0.024,
324,51.390,5,3.851,0.003,-0.652,3.796,-0.090,0.009,0.032,
325,51.526,0,3.707,-0.014,-0.005,3.707,-0.117,0.058,0.024,
325,51.527,5,3.848,0.003,-0.651,3.792,-0.107,0.016,0.032,
326,51.660,0,3.704,-0.014,-0.005,3.704,-0.117,0.068,0.025,
326,51.660,5,3.848,0.003,-0.651,3.792,-0.110,0.018,0.032,
327,51.802,0,3.708,-0.014,-0.005,3.708,-0.106,0.066,0.025,
327,51.802,5,3.844,0.003,-0.650,3.789,-0.111,0.028,0.033,
328,51.934,0,3.712,-0.014,-0.005,3.712,-0.099,0.039,0.021,
328,51.935,5,3.854,0.003,-0.652,3.798,-0.083,0.011,0.033,
329,52.073,0,3.707,-0.014,-0.005,3.707,-0.105,0.055,0.022,
329,52.073,5,3.850,0.003,-0.651,3.794,-0.106,0.016,0.031,
330,52.208,0,3.710,-0.014,-0.005,3.710,-0.116,0.051,0.023,
330,52.209,5,3.851,0.003,-0.652,3.796,-0.095,0.018,0.035,
331,52.344,0,3.708,-0.014,-0.005,3.708,-0.111,0.046,0.021,
331,52.344,5,3.845,0.003,-0.651,3.790,-0.096,0.024,0.034,
332,52.480,0,3.706,-0.014,-0.005,3.706,0.097,-0.065,0.024,
332,52.481,5,3.848,0.003,-0.651,3.792,-0.098,0.010,0.031,
333,52.618,0,3.708,-0.014,-0.005,3.708,-0.111,0.062,0.024,
333,52.618,5,3.853,0.003,-0.652,3.798,-0.086,0.002,0.033,
334,52.758,0,3.699,-0.014,-0.005,3.699,-0.118,0.086,0.024,
334,52.758,5,3.854,0.003,-0.652,3.799,-0.075,0.007,0.034,
335,52.913,0,3.704,-0.014,-0.005,3.704,-0.111,0.068,0.023,
335,52.914,5,3.854,0.003,-0.652,3.799,-0.090,0.014,0.033,
336,53.058,0,3.707,-0.014,-0.004,3.707,-0.118,0.058,0.024,
336,53.058,5,3.852,0.003,-0.651,3.796,-0.116,0.028,0.034,
337,53.225,0,3.711,-0.013,-0.005,3.711,-0.085,-0.044,0.020,
337,53.225,5,3.863,0.004,-0.654,3.807,-0.094,0.014,0.036,
338,53.387,0,3.723,-0.012,-0.004,3.723,0.013,0.158,0.020,
338,53.388,5,3.881,0.005,-0.653,3.825,-0.046,0.096,0.041,
339,53.530,0,3.718,0.007,0.028,3.718,0.103,0.068,0.020,
339,53.530,5,3.900,0.026,-0.625,3.849,-0.134,-0.007,0.029,
340,53.675,0,3.727,0.066,0.023,3.726,0.164,0.164,0.007,
340,53.675,5,3.958,0.090,-0.642,3.905,-0.038,0.030,0.041,
341,53.826,0,3.729,0.077,0.031,3.728,0.027,0.135,0.022,
341,53.826,5,3.886,0.098,-0.619,3.835,-0.046,0.110,0.040,
342,54.106,0,3.607,0.096,0.106,3.604,0.306,0.077,-0.010,
343,54.258,0,3.711,0.088,0.103,3.708,0.127,-0.050,0.022,
343,54.258,5,3.876,0.111,-0.545,3.836,-0.037,0.070,0.042,
344,54.411,0,3.693,0.091,0.093,3.691,-0.075,-0.082,0.018,
344,54.412,5,3.852,0.112,-0.552,3.810,-0.099,0.069,0.039,
345,54.564,0,3.706,0.090,0.091,3.703,0.122,0.108,0.019,
345,54.564,5,3.869,0.112,-0.556,3.827,-0.054,0.066,0.037,
346,54.717,0,3.705,0.090,0.090,3.703,0.118,0.114,0.018,
346,54.718,5,3.875,0.112,-0.559,3.833,-0.019,0.033,0.036,
347,54.867,0,3.697,0.090,0.089,3.695,0.129,0.131,0.017,
347,54.868,5,3.872,0.112,-0.559,3.830,-0.030,0.029,0.035,
348,55.011,0,3.701,0.090,0.089,3.699,-0.046,-0.093,0.021,
348,55.012,5,3.874,0.111,-0.559,3.831,-0.038,0.028,0.035,
349,55.162,0,3.698,0.089,0.088,3.696,0.126,0.142,0.010,
349,55.162,5,3.873,0.112,-0.560,3.831,-0.037,0.025,0.035,
350,55.317,0,3.686,0.089,0.088,3.684,0.162,0.159,0.009,
350,55.318,5,3.869,0.111,-0.559,3.827,-0.038,0.034,0.035,
351,55.463,0,3.699,0.089,0.088,3.697,0.139,0.128,0.010,
351,55.463,5,3.873,0.111,-0.559,3.831,-0.025,0.033,0.035,
352,55.627,0,3.716,0.086,0.091,3.714,0.101,0.012,0.021,
352,55.628,5,3.881,0.107,-0.559,3.839,-0.032,0.029,0.039,
353,55.772,0,3.716,0.045,0.091,3.714,0.162,-0.011,0.020,
353,55.773,5,3.908,0.064,-0.563,3.867,-0.133,-0.009,0.027,
354,55.916,0,3.718,0.011,0.089,3.717,0.077,0.071,0.016,
354,55.916,5,3.878,0.029,-0.560,3.837,-0.028,0.018,0.037,
355,56.056,0,3.713,0.013,0.088,3.712,-0.041,-0.067,0.018,
355,56.057,5,3.874,0.032,-0.562,3.833,0.006,0.062,0.043,
356,56.198,0,3.702,0.015,0.088,3.701,-0.078,-0.082,0.016,
356,56.198,5,3.874,0.034,-0.561,3.833,-0.041,0.036,0.039,
357,56.341,0,3.715,0.015,0.086,3.714,0.071,-0.000,0.022,
357,56.341,5,3.877,0.034,-0.563,3.835,-0.054,0.020,0.039,
358,56.471,0,3.711,0.015,0.086,3.710,0.068,0.093,0.016,
358,56.471,5,3.872,0.034,-0.562,3.831,-0.058,0.040,0.043,
359,56.605,0,3.710,0.015,0.087,3.709,0.070,0.090,0.015,
359,56.605,5,3.869,0.034,-0.561,3.828,-0.032,0.021,0.038,
360,56.751,0,3.716,0.015,0.088,3.715,0.062,0.072,0.017,
360,56.751,5,3.861,0.034,-0.560,3.820,-0.056,0.029,0.036,
361,56.893,0,3.705,0.015,0.088,3.704,0.085,0.117,0.013,
361,56.893,5,3.860,0.034,-0.559,3.819,-0.062,0.033,0.038,
362,57.026,0,3.714,0.015,0.086,3.713,0.026,-0.032,0.021,
362,57.026,5,3.858,0.034,-0.561,3.817,-0.029,0.031,0.040,
363,57.171,0,3.705,0.015,0.087,3.704,-0.068,-0.085,0.019,
363,57.172,5,3.856,0.034,-0.559,3.815,-0.051,0.040,0.041,
364,57.316,0,3.714,0.015,0.087,3.713,-0.010,-0.062,0.023,
364,57.317,5,3.860,0.034,-0.560,3.819,-0.063,0.047,0.041,
365,57.478,0,3.706,0.015,0.086,3.705,-0.025,-0.052,0.022,
365,57.478,5,3.855,0.034,-0.560,3.814,-0.051,0.038,0.040,
366,57.657,0,3.705,0.015,0.086,3.704,-0.021,-0.059,0.020,
366,57.659,5,3.861,0.034,-0.561,3.820,-0.041,0.026,0.040,
367,57.833,0,3.706,0.014,0.092,3.705,0.096,-0.011,0.017,
367,57.834,5,3.873,0.033,-0.558,3.833,-0.048,0.058,0.043,
368,57.986,0,3.723,-0.002,0.032,3.723,0.050,0.238,-0.000,
369,58.247,0,3.771,-0.026,-0.263,3.762,0.025,0.135,0.012,
370,58.395,0,3.734,0.014,-0.134,3.732,-0.019,-0.154,0.015,
370,58.396,5,3.876,0.031,-0.785,3.796,0.002,0.004,0.044,
371,58.539,0,3.713,0.020,-0.130,3.711,0.113,0.025,0.022,
371,58.539,5,3.863,0.038,-0.781,3.783,-0.083,-0.012,0.031,
372,58.714,4,3.891,0.002,0.913,3.783,0.077,-0.094,0.024,
372,58.715,0,3.721,0.031,-0.127,3.718,-0.097,-0.191,0.005,
372,58.715,5,3.906,0.051,-0.784,3.826,-0.090,0.003,0.032,
373,58.867,4,3.890,0.020,0.918,3.780,0.082,-0.058,0.019,
373,58.868,0,3.734,0.049,-0.124,3.732,0.080,0.021,0.026,
373,58.869,5,3.886,0.069,-0.778,3.807,-0.032,-0.054,0.041,
374,59.014,4,3.868,0.027,0.915,3.758,0.068,-0.073,0.017,
374,59.015,0,3.711,0.054,-0.121,3.709,-0.052,-0.165,0.012,
374,59.016,5,3.874,0.073,-0.774,3.796,-0.058,-0.016,0.032,
375,59.157,4,3.898,0.029,0.926,3.786,0.057,-0.059,0.022,
375,59.158,0,3.704,0.056,-0.117,3.701,-0.057,-0.122,0.009,
375,59.158,5,3.877,0.074,-0.771,3.799,-0.030,-0.030,0.034,
376,59.298,4,3.877,0.028,0.925,3.765,0.093,-0.065,0.015,
376,59.298,0,3.713,0.054,-0.115,3.711,-0.054,-0.167,0.013,
376,59.299,5,3.864,0.072,-0.766,3.786,-0.037,0.002,0.034,
377,59.439,4,3.879,0.040,0.967,3.756,0.094,-0.133,0.021,
377,59.440,0,3.717,0.068,-0.070,3.715,0.038,0.235,0.014,
378,59.575,4,3.885,0.054,1.034,3.745,0.071,-0.077,0.024,
378,59.575,0,3.705,0.082,-0.007,3.704,0.110,0.137,0.018,
378,59.575,5,3.874,0.102,-0.655,3.817,-0.067,0.028,0.036,
379,59.718,4,3.888,0.062,1.139,3.717,0.076,-0.020,0.018,
379,59.719,0,3.707,0.092,0.096,3.705,0.100,0.144,0.012,
379,59.720,5,3.872,0.113,-0.550,3.831,-0.029,0.054,0.034,
380,59.996,4,3.885,0.036,1.024,3.748,0.093,-0.025,0.013,
380,59.997,0,3.705,0.063,-0.018,3.705,-0.091,-0.035,0.013,
380,59.997,5,3.873,0.082,-0.669,3.813,-0.029,-0.005,0.041,
381,60.141,4,3.873,0.034,1.021,3.736,0.090,-0.038,0.016,
381,60.142,0,3.695,0.060,-0.019,3.695,0.148,0.083,0.014,
381,60.143,5,3.868,0.080,-0.669,3.809,-0.050,-0.010,0.036,
382,60.286,4,3.896,0.034,1.024,3.758,0.038,-0.015,0.028,
382,60.287,0,3.719,0.061,-0.021,3.719,0.090,0.019,0.019,
382,60.287,5,3.875,0.080,-0.672,3.816,-0.009,-0.007,0.038,
383,60.429,4,3.894,0.037,1.022,3.757,-0.050,0.548,0.046,
383,60.429,0,3.724,0.063,-0.021,3.724,0.056,-0.063,0.020,
383,60.429,5,3.873,0.082,-0.672,3.814,0.034,0.005,0.045,
384,60.584,4,3.885,0.039,1.023,3.748,0.069,-0.036,0.019,
384,60.585,0,3.707,0.066,-0.021,3.707,0.105,0.074,0.022,
384,60.585,5,3.871,0.085,-0.671,3.812,-0.048,0.007,0.035,
385,60.740,4,3.873,0.039,1.019,3.736,0.090,-0.040,0.012,
385,60.740,0,3.707,0.067,-0.020,3.706,0.084,0.041,0.017,
385,60.741,5,3.871,0.086,-0.671,3.812,-0.050,0.003,0.031,
386,60.879,4,3.906,0.028,1.027,3.768,0.062,-0.023,0.022,
386,60.880,0,3.712,0.056,-0.021,3.712,0.048,0.086,0.019,
386,60.881,5,3.887,0.076,-0.674,3.828,-0.032,0.005,0.034,
387,61.026,4,3.861,0.042,1.010,3.726,0.100,-0.054,0.013,
387,61.026,0,3.709,0.068,-0.027,3.709,0.091,0.118,0.012,
387,61.027,5,3.875,0.087,-0.678,3.814,-0.087,0.045,0.035,
388,61.191,4,3.880,0.025,1.016,3.745,0.086,-0.035,0.017,
388,61.191,0,3.721,0.050,-0.026,3.720,0.088,0.075,0.020,
388,61.192,5,3.884,0.067,-0.677,3.824,-0.025,0.025,0.036,
389,61.343,4,3.895,0.004,1.012,3.761,0.038,-0.052,0.022,
389,61.344,0,3.700,0.028,-0.035,3.699,0.124,0.126,0.011,
389,61.345,5,3.893,0.045,-0.690,3.831,-0.044,-0.013,0.036,
390,61.509,4,3.885,-0.009,0.990,3.757,0.050,-0.044,0.017,
390,61.510,0,3.709,0.018,-0.053,3.708,-0.003,0.077,0.018,
390,61.510,5,3.867,0.035,-0.704,3.802,-0.085,0.025,0.034,
391,61.660,4,3.875,-0.015,0.972,3.751,0.064,-0.046,0.010,
391,61.660,0,3.693,0.012,-0.068,3.693,0.136,0.071,0.018,
391,61.660,5,3.891,0.030,-0.723,3.823,-0.038,-0.022,0.036,
392,61.798,4,3.874,-0.022,0.970,3.751,0.081,-0.042,0.018,
392,61.799,0,3.704,0.005,-0.068,3.703,0.073,-0.048,0.016,
392,61.799,5,3.879,0.023,-0.721,3.812,-0.047,-0.012,0.033,
393,61.959,4,3.846,-0.035,0.966,3.723,0.085,-0.065,0.013,
393,61.960,0,3.711,-0.007,-0.066,3.710,-0.027,-0.093,0.020,
393,61.960,5,3.852,0.010,-0.714,3.785,-0.130,0.006,0.031,
394,62.110,4,3.867,-0.049,0.971,3.743,0.052,-0.057,0.016,
394,62.110,0,3.703,-0.021,-0.066,3.702,-0.068,-0.109,0.019,
394,62.111,5,3.857,-0.004,-0.715,3.790,-0.100,0.001,0.037,
395,62.265,4,3.879,-0.050,0.972,3.755,0.044,-0.027,0.018,
395,62.265,0,3.704,-0.022,-0.069,3.703,0.082,-0.067,0.024,
395,62.265,5,3.870,-0.005,-0.721,3.803,-0.055,-0.016,0.037,
396,62.415,4,3.879,-0.055,0.954,3.759,-0.050,0.541,0.038,
396,62.416,0,3.720,-0.027,-0.086,3.719,0.042,0.042,0.016,
396,62.416,5,3.871,-0.009,-0.737,3.800,-0.051,-0.016,0.037,
397,62.577,4,3.890,-0.054,0.958,3.770,0.012,-0.036,0.024,
397,62.578,0,3.706,-0.025,-0.084,3.705,0.077,0.050,0.020,
397,62.578,5,3.868,-0.008,-0.735,3.797,-0.037,-0.015,0.040,
398,62.710,4,3.890,-0.060,0.898,3.785,0.010,-0.086,0.030,
398,62.710,0,3.708,-0.031,-0.147,3.705,0.002,-0.218,0.020,
398,62.710,5,3.863,-0.013,-0.799,3.780,-0.070,0.038,0.036,
399,62.859,4,3.866,-0.065,0.857,3.769,0.058,-0.068,0.024,
399,62.859,0,3.713,-0.036,-0.179,3.708,-0.056,-0.090,0.013,
399,62.860,5,3.854,-0.019,-0.828,3.764,-0.006,-0.051,0.045,
400,63.016,4,3.843,-0.064,0.854,3.747,-0.108,0.544,0.066,
400,63.017,0,3.698,-0.036,-0.175,3.694,-0.113,-0.137,0.011,
400,63.018,5,3.854,-0.019,-0.825,3.764,-0.017,-0.068,0.043,
401,63.169,4,3.862,-0.053,0.903,3.755,0.062,-0.103,0.022,
401,63.169,0,3.715,-0.023,-0.128,3.713,0.028,-0.200,0.019,
401,63.170,5,3.858,-0.005,-0.774,3.779,-0.054,0.012,0.042,
402,63.321,4,3.878,-0.015,0.964,3.757,0.029,-0.041,0.020,
402,63.321,0,3.712,0.013,-0.075,3.712,-0.057,0.034,0.021,
402,63.321,5,3.849,0.031,-0.721,3.781,-0.062,-0.042,0.040,
403,63.479,4,3.854,-0.011,0.955,3.734,0.062,-0.053,0.015,
403,63.479,0,3.686,0.018,-0.077,3.685,0.086,-0.146,0.027,
403,63.480,5,3.855,0.036,-0.726,3.786,-0.058,-0.050,0.030,
404,63.651,4,3.849,-0.006,0.954,3.728,0.055,-0.051,0.020,
404,63.651,0,3.718,0.021,-0.078,3.718,0.048,-0.046,0.023,
404,63.652,5,3.851,0.039,-0.726,3.782,-0.018,-0.051,0.038,
405,63.818,4,3.862,-0.005,0.954,3.742,0.096,-0.028,0.020,
405,63.821,0,3.706,0.022,-0.081,3.705,0.088,-0.061,0.018,
405,63.822,5,3.856,0.040,-0.729,3.786,-0.033,-0.029,0.036,
406,63.987,4,3.874,-0.001,0.960,3.754,0.008,-0.047,0.020,
406,63.989,0,3.717,0.026,-0.078,3.716,0.023,0.031,0.015,
406,63.989,5,3.856,0.045,-0.725,3.787,-0.021,-0.040,0.041,
407,64.169,4,3.870,0.009,0.961,3.749,-0.006,-0.049,0.017,
407,64.169,0,3.712,0.036,-0.077,3.711,-0.053,-0.004,0.019,
407,64.170,5,3.846,0.054,-0.724,3.777,-0.050,-0.049,0.034,
408,64.313,4,3.864,0.009,0.952,3.745,0.037,-0.045,0.018,
408,64.314,0,3.710,0.036,-0.083,3.709,0.077,-0.038,0.024,
408,64.314,5,3.848,0.055,-0.729,3.778,-0.034,-0.357,0.032,
409,64.457,4,3.864,0.013,0.959,3.743,0.070,-0.045,0.013,
409,64.458,0,3.711,0.040,-0.077,3.710,0.036,-0.097,0.023,
409,64.458,5,3.845,0.058,-0.724,3.776,-0.047,-0.029,0.035,
410,64.604,4,3.876,0.013,0.964,3.754,0.033,-0.037,0.014,
410,64.604,0,3.708,0.040,-0.075,3.707,-0.036,-0.100,0.021,
410,64.605,5,3.840,0.058,-0.721,3.772,-0.066,-0.031,0.036,
411,64.755,4,3.879,-0.000,0.920,3.768,0.040,-0.041,0.024,
411,64.755,0,3.712,0.026,-0.122,3.710,0.064,-0.113,0.022,
411,64.755,5,3.859,0.044,-0.773,3.780,-0.025,-0.062,0.041,
412,64.896,4,3.866,-0.014,0.872,3.766,0.090,-0.068,0.020,
412,64.897,0,3.723,0.014,-0.163,3.720,-0.024,0.013,0.016,
412,64.898,5,3.853,0.032,-0.811,3.767,0.005,-0.048,0.045,
413,65.042,4,3.845,0.005,0.952,3.725,0.064,-0.090,0.016,
413,65.043,0,3.706,0.033,-0.078,3.705,0.067,0.098,0.020,
413,65.043,5,3.855,0.052,-0.725,3.786,-0.060,-0.042,0.033,
414,65.197,4,3.853,0.028,1.050,3.707,0.029,-0.024,0.025,
414,65.197,0,3.701,0.058,0.013,3.700,-0.063,-0.056,0.022,
414,65.198,5,3.855,0.078,-0.635,3.801,-0.011,-0.014,0.038,
415,65.348,4,3.842,0.040,1.163,3.661,0.051,-0.025,0.021,
415,65.348,0,3.699,0.070,0.135,3.695,0.011,0.147,0.024,
415,65.349,5,3.842,0.091,-0.506,3.808,-0.029,0.056,0.041,
416,65.488,4,3.866,0.049,1.227,3.666,0.061,-0.053,0.019,
416,65.488,0,3.686,0.079,0.197,3.680,-0.001,-0.232,0.013,
416,65.489,5,3.840,0.101,-0.437,3.813,-0.032,0.218,0.050,
417,65.644,4,3.893,0.037,1.187,3.707,0.040,0.040,0.024,
417,65.644,0,3.683,0.064,0.134,3.680,0.001,-0.087,0.023,
417,65.644,5,3.844,0.084,-0.511,3.808,-0.003,0.074,0.045,
418,65.790,4,3.883,0.021,1.129,3.715,0.051,0.030,0.026,
418,65.791,0,3.689,0.048,0.084,3.687,-0.075,-0.082,0.012,
418,65.791,5,3.845,0.067,-0.561,3.804,-0.005,0.013,0.042,
419,65.940,4,3.866,0.021,1.119,3.701,-0.032,0.565,0.047,
419,65.940,0,3.695,0.048,0.081,3.693,-0.068,-0.005,0.021,
